corrida;secao;acoatual;qualidade;al_min;c_min;c_max;n_min;s_min;sequencia;sequenciatotal;panela;vidapanela;tempociclo;tempovacuototal;temperaturaliquidus;temperaturasaidafp;temperaturaobjetivada
648;180.0;7234BEFB;61541AEF;0.01;0.36;0.38;0.0;0.01;5.0;7.0;2.0;31.0;7116.0;46.0;1486.0;1646;1521.0
647;180.0;82677F0C;6570BD8E;0.01;0.49;0.51;0.0;0.03;4.0;7.0;7.0;24.0;4237.0;46.0;1485.0;1632;1520.0
646;180.0;8ECCCEBE;67470249;0.01;0.43;0.48;0.0;0.02;3.0;7.0;1.0;37.0;1492.0;51.0;1486.0;1642;1526.0
645;180.0;5CC4D2B9;249A7E68;0.02;0.52;0.56;0.0;0.03;2.0;7.0;5.0;39.0;3960.0;46.0;1484.0;1634;1519.0
644;180.0;0AA7F280;DEF25D02;0.02;0.23;0.25;0.0;0.02;1.0;7.0;15.0;6.0;1516.0;51.0;1505.0;1682;1545.0
643;180.0;0CBB218B;56FFE5DC;0.02;0.19;0.21;0.01;0.01;4.0;4.0;2.0;30.0;6799.0;39.0;1507.0;1650;1532.0
642;180.0;3355C919;56FFE5DC;0.02;0.13;0.14;0.01;0.01;3.0;4.0;7.0;23.0;3917.0;39.0;1507.0;1643;1532.0
641;180.0;E78C96F9;56FFE5DC;0.02;0.13;0.15;0.01;0.01;2.0;4.0;1.0;36.0;1177.0;39.0;1507.0;1646;1532.0
640;180.0;1EF2EE85;56FFE5DC;0.02;0.17;0.19;0.01;0.01;1.0;4.0;15.0;5.0;1258.0;55.0;1507.0;1674;1532.0
639;180.0;C68E5A15;0B13406F;0.01;0.48;0.52;0.0;0.0;6.0;6.0;5.0;38.0;3593.0;39.0;1480.0;1638;1520.0
638;180.0;699193BE;0B13406F;0.02;0.62;0.66;0.0;0.0;5.0;6.0;2.0;29.0;6507.0;39.0;1480.0;1627;1520.0
637;180.0;FC413ADC;0B13406F;0.02;0.61;0.65;0.0;0.0;4.0;6.0;7.0;22.0;3629.0;39.0;1480.0;1626;1520.0
636;180.0;1FF03622;EB045A99;0.02;0.27;0.3;0.0;0.02;3.0;6.0;1.0;35.0;889.0;46.0;1489.0;1648;1534.0
635;180.0;51A3E8FF;EB045A99;0.02;0.32;0.34;0.0;0.02;2.0;6.0;15.0;4.0;962.0;46.0;1489.0;1646;1534.0
634;180.0;A63FDCDC;71A937D5;0.02;0.5;0.56;0.0;0.03;1.0;6.0;5.0;37.0;3299.0;51.0;1487.0;1667;1532.0
633;180.0;450C1D91;CC18C404;0.02;0.24;0.26;0.01;0.02;6.0;6.0;2.0;28.0;6210.0;51.0;1506.0;1684;1551.0
632;180.0;140C2143;CC18C404;0.02;0.19;0.21;0.01;0.02;5.0;6.0;7.0;21.0;3334.0;51.0;1506.0;1679;1551.0
631;180.0;72F3E965;3167C7EE;0.02;0.26;0.28;0.0;0.02;4.0;6.0;1.0;34.0;614.0;46.0;1502.0;1666;1537.0
630;180.0;C545692B;3167C7EE;0.03;0.27;0.3;0.0;0.02;3.0;6.0;15.0;3.0;698.0;46.0;1502.0;1672;1537.0
629;180.0;04324D98;2F2406D1;0.02;0.38;0.4;0.01;0.0;2.0;6.0;5.0;36.0;3029.0;46.0;1485.0;1656;1530.0
628;180.0;8522E344;2F2406D1;0.02;0.32;0.34;0.01;0.0;1.0;6.0;2.0;27.0;5942.0;51.0;1485.0;1661;1530.0
627;180.0;F3A6FE3C;281A1554;0.0;0.46;0.48;0.01;0.0;3.0;3.0;7.0;20.0;3051.0;57.0;1486.0;1711;1541.0
626;180.0;4125799C;281A1554;0.01;0.6;0.63;0.01;0.0;2.0;3.0;1.0;33.0;317.0;57.0;1486.0;1700;1541.0
625;180.0;848D96CF;281A1554;0.01;0.66;0.68;0.01;0.0;1.0;3.0;15.0;2.0;397.0;57.0;1486.0;1709;1541.0
624;180.0;B1DE93D3;281A1554;0.01;0.57;0.59;0.01;0.0;3.0;3.0;5.0;35.0;2734.0;57.0;1486.0;1700;1541.0
623;180.0;19A57C97;281A1554;0.0;0.55;0.57;0.01;0.0;2.0;3.0;2.0;26.0;5628.0;57.0;1486.0;1694;1541.0
622;180.0;2C61014D;281A1554;0.01;0.63;0.65;0.01;0.0;1.0;3.0;7.0;19.0;2738.0;57.0;1486.0;1711;1541.0
621;180.0;F04F2DEB;2757A61E;0.01;0.66;0.71;0.01;0.0;3.0;3.0;1.0;32.0;0.0;57.0;1486.0;1724;1541.0
620;180.0;A25E24BA;2757A61E;0.01;0.57;0.61;0.01;0.0;2.0;3.0;15.0;1.0;0.0;57.0;1486.0;1726;1541.0
619;180.0;D2809EDB;2757A61E;0.0;0.51;0.55;0.01;0.0;1.0;3.0;5.0;34.0;2314.0;57.0;1486.0;1702;1541.0
617;180.0;C26DFB6C;48815118;0.01;0.58;0.61;0.01;0.0;2.0;2.0;2.0;25.0;4985.0;62.0;1486.0;1687;1541.0
618;180.0;4938BD74;48815118;0.0;0.44;0.47;0.01;0.0;1.0;2.0;7.0;18.0;2338.0;62.0;1486.0;1686;1541.0
616;180.0;C8251324;502F0F5B;0.01;0.51;0.55;0.02;0.07;7.0;7.0;1.0;31.0;5063.0;46.0;1470.0;1645;1515.0
615;180.0;83922286;502F0F5B;0.01;0.5;0.53;0.02;0.06;6.0;7.0;5.0;33.0;1981.0;46.0;1470.0;1625;1515.0
614;180.0;17E86041;502F0F5B;0.01;0.42;0.45;0.01;0.05;5.0;7.0;2.0;24.0;4779.0;46.0;1470.0;1622;1515.0
613;180.0;101A3BF0;502F0F5B;0.01;0.46;0.5;0.02;0.06;4.0;7.0;7.0;17.0;2002.0;46.0;1470.0;1628;1515.0
612;180.0;E63DC315;502F0F5B;0.01;0.56;0.59;0.02;0.07;3.0;7.0;4.0;63.0;1996.0;46.0;1470.0;1629;1515.0
611;180.0;5A1CA2BA;502F0F5B;0.01;0.4;0.43;0.01;0.05;2.0;7.0;1.0;30.0;4759.0;46.0;1470.0;1625;1515.0
610;180.0;526FCC17;502F0F5B;0.01;0.55;0.59;0.02;0.07;1.0;7.0;5.0;32.0;1686.0;55.0;1470.0;1655;1515.0
609;180.0;91409A57;46F56B8C;0.0;0.37;0.4;0.01;0.03;7.0;7.0;2.0;23.0;4491.0;39.0;1480.0;1648;1525.0
608;180.0;AA31BF7F;46F56B8C;0.01;0.41;0.44;0.01;0.03;6.0;7.0;7.0;16.0;1728.0;39.0;1480.0;1637;1525.0
607;180.0;73AE7074;46F56B8C;0.0;0.31;0.34;0.01;0.03;5.0;7.0;4.0;62.0;1734.0;39.0;1480.0;1642;1525.0
606;180.0;67A28CED;46F56B8C;0.01;0.41;0.44;0.01;0.03;4.0;7.0;1.0;29.0;4506.0;39.0;1480.0;1635;1525.0
605;180.0;BA254CBC;46F56B8C;0.0;0.3;0.33;0.01;0.02;3.0;7.0;5.0;31.0;1437.0;39.0;1480.0;1648;1525.0
604;180.0;EE0CBAF4;46F56B8C;0.0;0.33;0.35;0.01;0.03;2.0;7.0;2.0;22.0;4215.0;39.0;1480.0;1636;1525.0
603;180.0;6EC1DC47;46F56B8C;0.01;0.48;0.52;0.01;0.04;1.0;7.0;7.0;15.0;1448.0;55.0;1480.0;1670;1525.0
602;180.0;A2582ED7;9C0993CD;0.02;0.37;0.4;0.0;0.01;4.0;4.0;4.0;61.0;1448.0;46.0;1480.0;1641;1515.0
601;180.0;A6BBF00A;87C78AB7;0.0;0.4;0.47;0.0;0.0;3.0;4.0;1.0;28.0;4214.0;32.0;1480.0;1620;1525.0
600;180.0;E5E888A3;87C78AB7;0.01;0.48;0.55;0.0;0.0;2.0;4.0;5.0;30.0;1144.0;32.0;1480.0;1617;1525.0
599;180.0;8FFF5C40;87C78AB7;0.01;0.55;0.64;0.0;0.0;1.0;4.0;2.0;21.0;3949.0;51.0;1480.0;1660;1525.0
598;180.0;B2AEECAF;332091CC;0.01;0.44;0.49;0.01;0.0;5.0;5.0;7.0;14.0;1170.0;46.0;1486.0;1642;1526.0
597;180.0;63F6FCA0;332091CC;0.01;0.61;0.67;0.01;0.0;4.0;5.0;4.0;60.0;1175.0;46.0;1486.0;1635;1526.0
596;180.0;1A7E85B6;332091CC;0.01;0.51;0.56;0.01;0.0;3.0;5.0;1.0;27.0;3935.0;46.0;1486.0;1632;1526.0
595;180.0;EAB8CB3C;84F339B7;0.01;0.23;0.25;0.0;0.02;2.0;5.0;5.0;29.0;846.0;18.0;1496.0;1629;1541.0
594;180.0;1123B9B9;84F339B7;0.01;0.25;0.27;0.0;0.02;1.0;5.0;2.0;20.0;3646.0;46.0;1496.0;1674;1541.0
593;180.0;60DE7B3B;645EACFA;0.02;0.12;0.15;0.01;0.02;3.0;3.0;7.0;13.0;873.0;46.0;1512.0;1676;1557.0
592;180.0;A444A2D1;CC996FCB;0.02;0.17;0.2;0.0;0.0;2.0;3.0;4.0;59.0;876.0;48.0;1510.0;1660;1550.0
590;180.0;25DA5348;E1B28665;0.01;0.42;0.45;0.0;0.01;8.0;8.0;5.0;28.0;581.0;46.0;1492.0;1675;1547.0
589;180.0;60B45E1C;E1B28665;0.0;0.35;0.37;0.0;0.01;7.0;8.0;2.0;19.0;3371.0;46.0;1492.0;1674;1547.0
588;180.0;6CC2E85A;E1B28665;0.0;0.32;0.34;0.0;0.01;6.0;8.0;7.0;12.0;600.0;46.0;1492.0;1670;1547.0
587;180.0;55710A28;E1B28665;0.0;0.29;0.31;0.0;0.01;5.0;8.0;4.0;58.0;592.0;46.0;1492.0;1675;1547.0
586;180.0;BA71D83D;E1B28665;0.01;0.4;0.43;0.0;0.01;4.0;8.0;1.0;25.0;3362.0;46.0;1492.0;1670;1547.0
585;180.0;1E081B40;E1B28665;0.0;0.32;0.35;0.0;0.01;3.0;8.0;5.0;27.0;289.0;46.0;1492.0;1676;1547.0
584;180.0;B872AE3B;E1B28665;0.0;0.34;0.37;0.0;0.01;2.0;8.0;2.0;18.0;3075.0;46.0;1492.0;1675;1547.0
583;180.0;027C226A;E1B28665;0.0;0.31;0.34;0.0;0.01;1.0;8.0;7.0;11.0;299.0;57.0;1492.0;1698;1547.0
582;180.0;36C42F5C;93142261;0.02;0.2;0.23;0.01;0.01;7.0;7.0;4.0;57.0;304.0;46.0;1501.0;1660;1536.0
581;180.0;9C9C7B62;93142261;0.02;0.19;0.22;0.01;0.01;6.0;7.0;1.0;24.0;3080.0;46.0;1501.0;1659;1536.0
580;180.0;6C9DAF67;BDB26FB7;0.02;0.22;0.24;0.01;0.02;5.0;7.0;5.0;26.0;0.0;51.0;1500.0;1687;1540.0
579;180.0;0729F9F9;BDB26FB7;0.02;0.25;0.27;0.01;0.02;4.0;7.0;2.0;17.0;2808.0;51.0;1500.0;1658;1540.0
578;180.0;A5CAEC3F;BDB26FB7;0.03;0.35;0.38;0.01;0.03;3.0;7.0;7.0;10.0;0.0;51.0;1500.0;1683;1540.0
577;180.0;D67825CA;BDB26FB7;0.02;0.23;0.24;0.01;0.02;2.0;7.0;4.0;56.0;0.0;51.0;1500.0;1682;1540.0
575;180.0;54EF7A24;D249F467;0.02;0.18;0.22;0.01;0.01;6.0;6.0;2.0;16.0;2342.0;46.0;1504.0;1675;1549.0
574;180.0;8C39982A;D249F467;0.02;0.23;0.28;0.01;0.02;5.0;6.0;5.0;25.0;2239.0;46.0;1504.0;1672;1549.0
573;180.0;1488B6DD;6466E4EB;0.02;0.18;0.21;0.01;0.01;4.0;6.0;7.0;9.0;2325.0;46.0;1505.0;1679;1545.0
572;180.0;CB1901B6;6466E4EB;0.02;0.16;0.19;0.01;0.01;3.0;6.0;4.0;55.0;1785.0;46.0;1505.0;1656;1545.0
571;180.0;08E72091;6466E4EB;0.02;0.18;0.21;0.01;0.01;2.0;6.0;1.0;22.0;2161.0;46.0;1505.0;1659;1545.0
570;180.0;1852F753;30171CF7;0.02;0.22;0.26;0.01;0.02;1.0;6.0;2.0;15.0;1947.0;55.0;1504.0;1680;1544.0
569;180.0;91FFF185;76E5EEFF;0.03;0.22;0.25;0.01;0.01;6.0;6.0;5.0;24.0;1830.0;55.0;1504.0;1664;1549.0
568;180.0;68E5198E;07025389;0.02;0.27;0.3;0.01;0.01;5.0;6.0;7.0;8.0;1916.0;46.0;1497.0;1647;1537.0
567;180.0;FC06C46A;07025389;0.02;0.26;0.28;0.01;0.01;4.0;6.0;4.0;54.0;1374.0;46.0;1497.0;1651;1537.0
566;180.0;0CBB218B;07025389;0.02;0.33;0.37;0.01;0.02;3.0;6.0;1.0;21.0;1844.0;46.0;1497.0;1653;1537.0
565;180.0;72E660D4;07025389;0.02;0.34;0.38;0.01;0.02;1.0;6.0;5.0;23.0;1576.0;51.0;1497.0;1672;1537.0
564;180.0;99378966;07025389;0.02;0.33;0.37;0.01;0.02;1.0;6.0;2.0;14.0;1577.0;46.0;1497.0;1666;1537.0
563;180.0;16488E65;07025389;0.02;0.31;0.35;0.01;0.02;7.0;7.0;7.0;7.0;1610.0;46.0;1497.0;1655;1537.0
562;180.0;B9DB8FDC;07025389;0.01;0.23;0.26;0.01;0.01;6.0;7.0;4.0;53.0;1065.0;46.0;1497.0;1655;1537.0
561;180.0;1E00020A;07025389;0.02;0.27;0.3;0.01;0.01;5.0;7.0;1.0;20.0;1578.0;46.0;1497.0;1654;1537.0
560;180.0;3819B38F;07025389;0.02;0.27;0.3;0.01;0.01;4.0;7.0;5.0;22.0;1317.0;46.0;1497.0;1654;1537.0
559;180.0;85608ED1;07025389;0.02;0.27;0.29;0.01;0.01;3.0;7.0;2.0;13.0;1318.0;46.0;1497.0;1651;1537.0
558;180.0;39A5E1C5;07025389;0.02;0.34;0.38;0.01;0.02;2.0;7.0;7.0;6.0;1354.0;46.0;1497.0;1643;1537.0
557;180.0;3193D079;07025389;0.02;0.25;0.27;0.01;0.01;1.0;7.0;4.0;52.0;813.0;46.0;1497.0;1656;1537.0
556;180.0;0DA811F7;07025389;0.01;0.23;0.25;0.01;0.01;7.0;7.0;1.0;19.0;1326.0;46.0;1497.0;1656;1537.0
555;180.0;795A3716;07025389;0.02;0.28;0.31;0.01;0.02;6.0;7.0;5.0;21.0;1064.0;46.0;1497.0;1649;1537.0
554;180.0;E5913EA7;07025389;0.02;0.26;0.29;0.01;0.01;5.0;7.0;2.0;12.0;1064.0;46.0;1497.0;1653;1537.0
553;180.0;F377E584;07025389;0.02;0.36;0.39;0.01;0.02;4.0;7.0;7.0;5.0;1096.0;46.0;1497.0;1654;1537.0
552;180.0;03ED11DD;07025389;0.02;0.3;0.34;0.01;0.02;3.0;7.0;4.0;51.0;524.0;46.0;1497.0;1644;1537.0
551;180.0;B0A4A329;07025389;0.02;0.3;0.33;0.01;0.02;2.0;7.0;1.0;18.0;1040.0;46.0;1497.0;1646;1537.0
550;180.0;FB2B3016;07025389;0.02;0.24;0.27;0.01;0.01;1.0;7.0;5.0;20.0;774.0;46.0;1497.0;1672;1537.0
549;180.0;7D4CF81E;163D1351;0.02;0.26;0.28;0.0;0.02;8.0;8.0;2.0;11.0;771.0;51.0;1503.0;1670;1548.0
548;180.0;4DD531FC;163D1351;0.02;0.19;0.21;0.0;0.02;7.0;8.0;7.0;4.0;810.0;51.0;1503.0;1662;1548.0
547;180.0;9B37EAF4;163D1351;0.03;0.27;0.29;0.0;0.03;6.0;8.0;4.0;50.0;268.0;46.0;1503.0;1664;1548.0
546;180.0;B8F5A281;163D1351;0.02;0.23;0.25;0.0;0.02;5.0;8.0;1.0;17.0;781.0;46.0;1503.0;1661;1548.0
545;180.0;CBF8D316;163D1351;0.03;0.27;0.3;0.0;0.03;4.0;8.0;5.0;19.0;516.0;51.0;1503.0;1671;1548.0
544;180.0;EB317BD7;163D1351;0.02;0.18;0.19;0.0;0.02;3.0;8.0;2.0;10.0;505.0;51.0;1503.0;1666;1548.0
543;180.0;E8B41767;163D1351;0.02;0.18;0.2;0.0;0.02;2.0;8.0;7.0;3.0;540.0;51.0;1503.0;1685;1548.0
542;180.0;99CFDF6D;163D1351;0.02;0.19;0.21;0.0;0.02;1.0;8.0;4.0;49.0;0.0;51.0;1503.0;1697;1548.0
541;180.0;2022E392;6E5EEB11;0.02;0.27;0.29;0.0;0.03;5.0;5.0;1.0;16.0;517.0;46.0;1503.0;1660;1543.0
540;180.0;A84E1B8F;6E5EEB11;0.01;0.18;0.2;0.0;0.02;4.0;5.0;5.0;18.0;233.0;46.0;1503.0;1655;1543.0
539;180.0;BF4922BC;6E5EEB11;0.02;0.22;0.24;0.0;0.02;3.0;5.0;2.0;9.0;228.0;46.0;1503.0;1657;1543.0
538;180.0;60B45E1C;DFBF368A;0.01;0.36;0.41;0.0;0.0;2.0;5.0;7.0;2.0;244.0;57.0;1485.0;1658;1525.0
537;180.0;19770188;DFBF368A;0.01;0.36;0.41;0.0;0.0;1.0;5.0;1.0;15.0;272.0;57.0;1485.0;1668;1525.0
536;180.0;07537E66;1C2BBD80;0.02;0.4;0.42;0.01;0.0;4.0;4.0;5.0;17.0;0.0;46.0;1481.0;1664;1521.0
535;180.0;8C7D62FB;1C2BBD80;0.02;0.5;0.52;0.01;0.0;3.0;4.0;2.0;8.0;0.0;46.0;1481.0;1648;1521.0
534;180.0;97319BAA;8C409667;0.02;0.18;0.2;0.01;0.0;2.0;4.0;7.0;1.0;0.0;46.0;1504.0;1680;1539.0
533;180.0;40672551;8C409667;0.02;0.17;0.19;0.01;0.0;1.0;4.0;1.0;14.0;0.0;51.0;1504.0;1705;1539.0
532;90.0;5386EA7C;8C409667;0.02;0.2;0.23;0.01;0.0;5.0;5.0;4.0;48.0;1470.0;34.0;1504.0;1649;1544.0
531;90.0;06B20CFD;1169CAE4;0.02;0.24;0.28;0.0;0.03;4.0;5.0;5.0;16.0;1178.0;46.0;1502.0;1665;1542.0
530;90.0;BB1D2930;1169CAE4;0.02;0.23;0.27;0.0;0.03;3.0;5.0;2.0;7.0;1798.0;46.0;1502.0;1661;1542.0
529;90.0;0113FD5B;1169CAE4;0.02;0.18;0.21;0.0;0.02;2.0;5.0;6.0;61.0;9875.0;46.0;1502.0;1661;1542.0
528;90.0;A84E1B8F;D36B37E7;0.01;0.33;0.37;0.0;0.0;1.0;5.0;1.0;13.0;3750.0;53.0;1480.0;1658;1525.0
527;90.0;BE2B3532;E9D2B793;0.0;0.45;0.5;0.01;0.1;6.0;6.0;4.0;47.0;1160.0;34.0;1480.0;1635;1520.0
526;90.0;406D3815;E9D2B793;0.0;0.39;0.43;0.01;0.08;5.0;6.0;5.0;15.0;862.0;34.0;1480.0;1632;1520.0
525;90.0;B858168F;E9D2B793;0.0;0.4;0.44;0.01;0.09;4.0;6.0;2.0;6.0;1479.0;18.0;1480.0;1621;1520.0
524;90.0;A97BF6AF;E9D2B793;0.0;0.39;0.43;0.01;0.08;3.0;6.0;6.0;60.0;9550.0;18.0;1480.0;1626;1520.0
523;90.0;6A3A9DB8;E9D2B793;0.0;0.39;0.43;0.01;0.08;2.0;6.0;1.0;12.0;3423.0;18.0;1480.0;1622;1520.0
522;90.0;3682C122;6657D710;0.01;0.34;0.4;0.0;0.0;1.0;6.0;4.0;46.0;837.0;18.0;1493.0;1660;1543.0
521;90.0;107C43C4;B44BA138;0.01;0.39;0.41;0.01;0.05;6.0;6.0;5.0;14.0;544.0;34.0;1482.0;1663;1542.0
520;90.0;284299B1;B44BA138;0.01;0.37;0.39;0.01;0.05;5.0;6.0;2.0;5.0;1165.0;34.0;1482.0;1662;1542.0
519;90.0;3D902BFD;B44BA138;0.01;0.34;0.36;0.01;0.04;4.0;6.0;6.0;59.0;9263.0;34.0;1482.0;1658;1542.0
518;90.0;F6A3DF75;656E5837;0.01;0.37;0.4;0.0;0.02;3.0;6.0;1.0;11.0;3149.0;18.0;1486.0;1623;1531.0
517;90.0;0B435864;D6C5A3D0;0.02;0.21;0.23;0.0;0.02;2.0;6.0;4.0;45.0;571.0;39.0;1501.0;1663;1546.0
516;90.0;8D59271E;D6C5A3D0;0.02;0.21;0.24;0.0;0.02;1.0;6.0;5.0;13.0;278.0;55.0;1501.0;1677;1546.0
515;90.0;2F315EFA;24C923E1;0.02;0.56;0.59;0.0;0.0;5.0;5.0;2.0;4.0;904.0;39.0;1476.0;1640;1521.0
514;90.0;753EFEE3;24C923E1;0.02;0.47;0.5;0.0;0.0;4.0;5.0;6.0;58.0;9001.0;39.0;1476.0;1633;1521.0
513;90.0;024B7A27;24C923E1;0.02;0.54;0.57;0.0;0.0;3.0;5.0;1.0;10.0;2872.0;39.0;1476.0;1636;1521.0
512;90.0;753EFEE3;24C923E1;0.02;0.47;0.5;0.0;0.0;2.0;5.0;4.0;44.0;295.0;39.0;1476.0;1631;1521.0
511;90.0;30B5C65D;24C923E1;0.02;0.58;0.62;0.0;0.0;1.0;5.0;5.0;12.0;0.0;46.0;1476.0;1656;1521.0
510;90.0;7CC99FE3;DAF26177;0.01;0.58;0.63;0.0;0.02;4.0;4.0;2.0;3.0;617.0;34.0;1480.0;1642;1525.0
509;90.0;9CE186EE;DAF26177;0.0;0.38;0.42;0.0;0.01;3.0;4.0;6.0;57.0;8713.0;34.0;1480.0;1627;1525.0
508;90.0;117EB7E8;DAF26177;0.01;0.52;0.57;0.0;0.02;2.0;4.0;1.0;9.0;2578.0;34.0;1480.0;1621;1525.0
507;90.0;FECF436B;DAF26177;0.01;0.56;0.61;0.0;0.02;1.0;4.0;4.0;43.0;0.0;34.0;1480.0;1661;1525.0
506;90.0;6614A2F1;43608E5D;0.01;0.55;0.57;0.0;0.07;7.0;7.0;15.0;64.0;1706.0;18.0;1485.0;1646;1535.0
505;90.0;1D0AB9E9;43608E5D;0.0;0.49;0.5;0.0;0.06;6.0;7.0;2.0;2.0;305.0;18.0;1485.0;1646;1535.0
504;90.0;61B3C99C;9970B431;0.0;0.4;0.49;0.01;0.09;5.0;7.0;6.0;56.0;8394.0;34.0;1480.0;1645;1520.0
503;90.0;C56AED84;9970B431;0.0;0.47;0.57;0.01;0.1;4.0;7.0;1.0;8.0;2260.0;34.0;1480.0;1630;1520.0
501;90.0;17FF798A;9970B431;0.0;0.45;0.55;0.01;0.1;2.0;7.0;15.0;63.0;1392.0;18.0;1480.0;1610;1520.0
502;90.0;6A3A9DB8;9970B431;0.0;0.39;0.47;0.01;0.08;3.0;7.0;5.0;11.0;2333.0;18.0;1480.0;1626;1520.0
500;90.0;192821DB;9A0896DA;0.0;0.36;0.41;0.0;0.21;1.0;7.0;2.0;1.0;0.0;18.0;1471.0;1656;1516.0
499;90.0;D8B38D8F;B1EBA22B;0.01;0.5;0.53;0.0;0.02;5.0;5.0;6.0;55.0;8036.0;46.0;1480.0;1640;1525.0
498;90.0;8686D06C;46F56B8C;0.0;0.35;0.38;0.01;0.03;4.0;5.0;1.0;7.0;1922.0;34.0;1480.0;1643;1535.0
497;90.0;229269B6;46F56B8C;0.01;0.37;0.4;0.01;0.03;3.0;5.0;5.0;10.0;1985.0;34.0;1480.0;1640;1535.0
496;90.0;5F7D5120;46F56B8C;0.0;0.34;0.36;0.01;0.03;2.0;5.0;4.0;42.0;2862.0;34.0;1480.0;1645;1535.0
495;90.0;CEFBB375;CE732BD3;0.02;0.34;0.36;0.0;0.01;1.0;5.0;15.0;62.0;994.0;37.0;1490.0;1665;1535.0
494;90.0;EAB8CB3C;84F339B7;0.01;0.23;0.25;0.0;0.02;8.0;8.0;6.0;54.0;7750.0;18.0;1496.0;1644;1541.0
493;90.0;49B5F098;3BA0D398;0.0;0.38;0.42;0.0;0.03;7.0;8.0;1.0;6.0;1630.0;18.0;1488.0;1629;1533.0
492;90.0;53C4ECD8;3BA0D398;0.0;0.38;0.41;0.0;0.03;6.0;8.0;5.0;9.0;1704.0;18.0;1488.0;1633;1533.0
491;90.0;9BACCDB0;9C0993CD;0.02;0.36;0.39;0.0;0.01;5.0;8.0;4.0;41.0;2579.0;34.0;1480.0;1642;1530.0
490;90.0;6ECE1C2C;9C0993CD;0.02;0.49;0.53;0.0;0.02;4.0;8.0;15.0;61.0;705.0;51.0;1480.0;1648;1530.0
489;90.0;7F8BD167;9C0993CD;0.02;0.36;0.39;0.0;0.01;3.0;8.0;6.0;53.0;7455.0;51.0;1480.0;1649;1530.0
488;90.0;71E889B5;DAF26177;0.0;0.4;0.43;0.0;0.01;2.0;8.0;1.0;5.0;1332.0;41.0;1480.0;1631;1525.0
487;90.0;CB1163DD;DAF26177;0.0;0.44;0.48;0.0;0.01;1.0;8.0;5.0;8.0;1405.0;18.0;1480.0;1631;1525.0
486;90.0;B84E5D26;7BF6FBDF;0.01;0.43;0.46;0.0;0.01;5.0;5.0;4.0;40.0;2286.0;34.0;1482.0;1651;1537.0
485;90.0;15233F68;7BF6FBDF;0.01;0.36;0.39;0.0;0.01;4.0;5.0;15.0;60.0;405.0;34.0;1482.0;1646;1537.0
484;90.0;FBC96EA3;7BF6FBDF;0.01;0.44;0.47;0.0;0.01;3.0;5.0;6.0;52.0;7159.0;34.0;1482.0;1642;1537.0
483;90.0;4686FD1E;7BF6FBDF;0.01;0.44;0.46;0.0;0.01;2.0;5.0;1.0;4.0;1024.0;34.0;1482.0;1646;1537.0
482;90.0;9E03E800;7BF6FBDF;0.02;0.51;0.54;0.0;0.01;1.0;5.0;5.0;7.0;1093.0;34.0;1482.0;1656;1537.0
481;90.0;79E4A383;4AC24E4B;0.02;0.22;0.25;0.01;0.01;3.0;3.0;4.0;39.0;1930.0;34.0;1501.0;1650;1541.0
480;90.0;B0A6EBC0;4AC24E4B;0.02;0.19;0.22;0.01;0.01;1.0;3.0;6.0;51.0;6867.0;34.0;1501.0;1659;1541.0
479;90.0;71263244;FD333F59;0.03;0.27;0.3;0.01;0.03;5.0;7.0;15.0;59.0;0.0;34.0;1501.0;1685;1541.0
478;90.0;CFEE19C6;FD333F59;0.03;0.25;0.27;0.01;0.03;4.0;7.0;1.0;3.0;693.0;34.0;1501.0;1666;1541.0
477;90.0;16E623EF;FD333F59;0.02;0.21;0.23;0.01;0.02;3.0;7.0;5.0;6.0;771.0;34.0;1501.0;1654;1541.0
476;90.0;1543A579;6466E4EB;0.03;0.24;0.29;0.01;0.02;2.0;7.0;4.0;38.0;1636.0;34.0;1505.0;1679;1550.0
475;90.0;3E4D08C4;6466E4EB;0.03;0.21;0.25;0.01;0.02;1.0;7.0;6.0;50.0;6463.0;41.0;1505.0;1680;1550.0
474;90.0;2668149E;CC18C404;0.02;0.24;0.26;0.01;0.02;7.0;7.0;5.0;6.0;893.0;34.0;1506.0;1669;1551.0
473;90.0;1C2ABA38;CC18C404;0.03;0.25;0.28;0.01;0.03;6.0;7.0;1.0;2.0;286.0;41.0;1506.0;1674;1551.0
472;90.0;0A93664D;CC18C404;0.02;0.22;0.24;0.01;0.02;5.0;7.0;15.0;57.0;1692.0;41.0;1506.0;1667;1551.0
471;90.0;048F0DE7;CC18C404;0.02;0.17;0.19;0.01;0.02;4.0;7.0;4.0;37.0;1239.0;41.0;1506.0;1666;1551.0
470;90.0;E43307D6;0D082BA3;0.01;0.23;0.26;0.01;0.02;3.0;7.0;6.0;49.0;6176.0;34.0;1498.0;1659;1538.0
469;90.0;EF7BA26D;0D082BA3;0.01;0.27;0.31;0.01;0.02;2.0;7.0;5.0;5.0;599.0;34.0;1498.0;1645;1538.0
468;90.0;B3A2EFA0;A37113C7;0.02;0.46;0.48;0.0;0.02;1.0;7.0;1.0;1.0;0.0;34.0;1482.0;1673;1527.0
467;90.0;D850020F;0B13406F;0.02;0.68;0.73;0.0;0.0;2.0;3.0;8.0;43.0;6618.0;39.0;1480.0;1630;1525.0
466;90.0;B3350552;0B13406F;0.02;0.68;0.73;0.0;0.0;7.0;8.0;4.0;36.0;886.0;46.0;1480.0;1631;1525.0
